2017-10-18 09:13:33,c8 b2 1e 41 de ca
2017-10-18 09:13:43,c8 b2 1e 41 b8 bd
2017-10-18 09:13:54,c8 b2 1e 41 9b fe
2017-10-18 09:14:04,c8 b2 1e 41 b8 28
2017-10-18 09:14:15,c8 b2 1e 41 dd 9d
2017-10-18 09:14:24,c8 b2 1e 41 b7 b7
2017-10-18 09:14:37,c8 b2 1e 41 b7 d9
2017-10-18 09:14:46,c8 b2 1e 41 b9 2f
2017-10-18 09:14:55,c8 b2 1e 41 b1 b0
2017-10-18 09:15:06,c8 b2 1e 41 df 03
2017-10-18 09:15:55,c8 b2 1e 41 df 70
2017-10-18 09:16:06,c8 b2 1e 41 b2 a6
2017-10-18 09:16:16,c8 b2 1e 41 b8 b7
2017-10-18 09:16:26,c8 b2 1e 41 df e1
2017-10-18 09:16:36,c8 b2 1e 41 e0 5b
2017-10-18 09:16:45,c8 b2 1e 41 b9 27
2017-10-18 09:17:01,c8 b2 1e 41 f8 cc
2017-10-18 09:17:12,c8 b2 1e 41 df 0d
2017-10-18 09:17:21,c8 b2 1e 41 9c 29
2017-10-18 09:17:33,c8 b2 1e 41 de 81
2017-10-18 09:17:43,c8 b2 1e 41 de da
2017-10-18 09:17:53,c8 b2 1e 41 e0 08
2017-10-18 09:18:03,c8 b2 1e 41 a4 15
2017-10-18 09:18:12,c8 b2 1e 41 b3 10
2017-10-18 09:18:22,c8 b2 1e 41 a5 ae
2017-10-18 09:18:36,c8 b2 1e 41 b4 84
2017-10-18 09:18:50,c8 b2 1e 41 b2 e4
2017-10-18 09:19:03,c8 b2 1e 41 b1 af
2017-10-18 09:19:13,c8 b2 1e 41 e0 54
2017-10-18 09:19:25,c8 b2 1e 41 b3 fa
2017-10-18 09:20:10,c8 b2 1e 42 4e e6
2017-10-18 09:20:24,c8 b2 1e 41 dd c3
2017-10-18 09:20:35,c8 b2 1e 42 4c 30
2017-10-18 09:20:48,c8 b2 1e 41 dd ac
2017-10-18 09:20:59,c8 b2 1e 41 dd aa
2017-10-18 09:21:11,c8 b2 1e 41 dd b5
2017-10-18 09:21:47,c8 b2 1e 41 8a ee
2017-10-18 09:21:57,c8 b2 1e 42 4f 01
2017-10-18 09:22:09,c8 b2 1e 41 dd ce
2017-10-18 09:22:20,c8 b2 1e 42 4d 2b
2017-10-18 09:22:31,c8 b2 1e 41 d7 2b
2017-10-18 09:22:42,c8 b2 1e 41 dd 79
2017-10-18 09:22:53,c8 b2 1e 41 8b 32
2017-10-18 09:24:04,c8 b2 1e 41 d7 1d
2017-10-18 09:24:14,c8 b2 1e 42 4c 16
2017-10-18 09:24:25,c8 b2 1e 41 8b 4b
2017-10-18 09:24:38,c8 b2 1e 41 da a1
2017-10-18 09:24:53,c8 b2 1e 41 de c4
2017-10-18 09:25:07,c8 b2 1e 41 d6 d3
2017-10-18 09:25:45,c8 b2 1e 41 8b 3e
2017-10-18 09:25:58,c8 b2 1e 41 d9 fd
2017-10-18 09:26:18,c8 b2 1e 41 d7 45
2017-10-18 09:26:32,c8 b2 1e 41 d7 8f
2017-10-18 09:26:42,c8 b2 1e 41 da 95
2017-10-18 09:26:55,c8 b2 1e 41 da 88
2017-10-18 09:27:06,c8 b2 1e 41 da 15
2017-10-18 09:27:18,c8 b2 1e 41 da 72
2017-10-18 09:27:42,c8 b2 1e 41 8d de
2017-10-18 09:27:53,c8 b2 1e 41 da 7c
2017-10-18 09:28:05,c8 b2 1e 41 da 5a
2017-10-18 09:28:20,c8 b2 1e 41 d7 6d
2017-10-18 09:28:34,c8 b2 1e 41 d7 10
2017-10-18 09:28:45,c8 b2 1e 41 d7 78
2017-10-18 09:28:59,c8 b2 1e 41 da bb
2017-10-18 09:29:11,c8 b2 1e 41 da af
2017-10-18 09:29:22,c8 b2 1e 41 d7 03
2017-10-18 09:29:33,c8 b2 1e 41 d7 9e
2017-10-18 09:29:45,c8 b2 1e 41 da 67
2017-10-18 09:29:57,c8 b2 1e 41 da 4d
2017-10-18 09:30:08,c8 b2 1e 41 d7 61
2017-10-18 09:30:27,c8 b2 1e 41 d8 a8
2017-10-18 09:30:38,c8 b2 1e 41 d8 b4
2017-10-18 09:30:48,c8 b2 1e 41 b9 91
2017-10-18 09:31:00,c8 b2 1e 41 da 32
2017-10-18 09:31:15,c8 b2 1e 41 d8 f9
2017-10-18 09:31:27,c8 b2 1e 41 da 26
2017-10-18 09:31:38,c8 b2 1e 41 8d fc
2017-10-18 09:31:56,c8 b2 1e 41 d6 ec
2017-10-18 09:32:07,c8 b2 1e 41 da 08
2017-10-18 09:32:18,c8 b2 1e 41 b9 fb
2017-10-18 09:32:29,c8 b2 1e 41 8e ae
2017-10-18 09:32:41,c8 b2 1e 41 8b 0b
2017-10-18 09:32:52,c8 b2 1e 41 d6 df
2017-10-18 09:33:04,c8 b2 1e 42 4e e1
2017-10-18 09:33:16,c8 b2 1e 41 d8 eb
2017-10-18 09:33:26,c8 b2 1e 41 d8 c0
2017-10-18 09:33:37,c8 b2 1e 41 d8 cd
2017-10-18 09:33:50,c8 b2 1e 41 b9 eb
2017-10-18 09:34:01,c8 b2 1e 41 90 38
2017-10-18 09:34:14,c8 b2 1e 41 8d d3
2017-10-18 09:34:26,c8 b2 1e 41 8b 01
2017-10-18 09:34:54,c8 b2 1e 41 db ed
2017-10-18 09:35:07,c8 b2 1e 41 d7 b6
2017-10-18 09:35:16,c8 b2 1e 41 de 64
2017-10-18 09:35:25,c8 b2 1e 41 d7 aa
2017-10-18 09:35:35,c8 b2 1e 41 d9 4f
2017-10-18 09:35:53,c8 b2 1e 41 d9 06
2017-10-18 09:36:13,c8 b2 1e 41 8b 24
2017-10-18 09:36:24,c8 b2 1e 41 db f8
2017-10-18 09:36:37,c8 b2 1e 41 8b 18
2017-10-18 09:36:49,c8 b2 1e 41 8e 24
2017-10-18 09:36:59,c8 b2 1e 41 d7 c0
2017-10-18 09:37:10,c8 b2 1e 41 d9 27
2017-10-18 09:37:21,c8 b2 1e 41 db e2
2017-10-18 09:37:31,c8 b2 1e 41 8e 30
2017-10-18 09:37:41,c8 b2 1e 41 d9 89
2017-10-18 09:37:52,c8 b2 1e 41 dc 03
2017-10-18 09:38:03,c8 b2 1e 41 8e 17
2017-10-18 09:38:14,c8 b2 1e 41 8d 1b
2017-10-18 09:38:24,c8 b2 1e 41 d9 7c
2017-10-18 09:38:35,c8 b2 1e 41 de 4c
2017-10-18 09:38:49,c8 b2 1e 41 8f 40
2017-10-18 09:38:59,c8 b2 1e 41 d6 f1
2017-10-18 09:39:09,c8 b2 1e 41 d7 d9
2017-10-18 09:39:21,c8 b2 1e 41 8e 0c
2017-10-18 09:39:33,c8 b2 1e 41 ba 47
2017-10-18 09:39:52,c8 b2 1e 41 dd 57
2017-10-18 09:40:03,c8 b2 1e 41 dd 62
2017-10-18 09:40:11,c8 b2 1e 41 d9 62
2017-10-18 09:40:19,c8 b2 1e 41 dd 6d
2017-10-18 09:40:27,c8 b2 1e 41 d8 dd
2017-10-18 09:40:36,c8 b2 1e 41 da f2
2017-10-18 09:40:47,c8 b2 1e 41 de 70
2017-10-18 09:40:56,c8 b2 1e 41 de 5a
2017-10-18 09:41:05,c8 b2 1e 41 da fd
2017-10-18 09:41:15,c8 b2 1e 41 d9 6d
2017-10-18 09:41:28,c8 b2 1e 41 dd 46
2017-10-18 09:49:10,c8 b2 1e 41 d7 83
2017-10-18 09:49:21,c8 b2 1e 41 b9 de
2017-10-18 09:49:30,c8 b2 1e 41 da e7
2017-10-18 09:49:41,c8 b2 1e 42 49 14
2017-10-18 09:49:51,c8 b2 1e 41 8f 0f
2017-10-18 09:50:07,c8 b2 1e 41 dd ab
2017-10-18 09:50:16,c8 b2 1e 41 8f 19
2017-10-18 09:50:25,c8 b2 1e 41 de 4f
2017-10-18 09:50:36,c8 b2 1e 41 dd c8
2017-10-18 09:50:52,c8 b2 1e 41 8e a0
2017-10-18 09:51:14,c8 b2 1e 42 52 08
2017-10-18 09:51:23,c8 b2 1e 41 dd d1
2017-10-18 09:51:32,c8 b2 1e 41 dc 55
2017-10-18 09:51:42,c8 b2 1e 41 dd 77
2017-10-18 09:51:51,c8 b2 1e 41 de 40
2017-10-18 09:52:00,c8 b2 1e 41 dd 8b
2017-10-18 09:52:11,c8 b2 1e 41 dd 37
2017-10-18 09:52:20,c8 b2 1e 41 dc d9
2017-10-18 09:52:29,c8 b2 1e 41 b9 e3
2017-10-18 09:52:37,c8 b2 1e 41 dd 7c
2017-10-18 09:52:46,c8 b2 1e 41 df 6e
2017-10-18 09:52:54,c8 b2 1e 41 dc f2
2017-10-18 09:53:04,c8 b2 1e 42 52 03
2017-10-18 09:53:27,c8 b2 1e 41 dc 77
2017-10-18 09:53:36,c8 b2 1e 41 de 4b
2017-10-18 09:53:44,c8 b2 1e 42 4b 7c
2017-10-18 09:53:53,c8 b2 1e 41 db d6
2017-10-18 09:54:01,c8 b2 1e 41 8f 33
2017-10-18 09:54:09,c8 b2 1e 41 d7 25
2017-10-18 09:54:23,c8 b2 1e 41 ba 0a
2017-10-18 09:54:57,c8 b2 1e 41 b9 fa
2017-10-18 09:55:11,c8 b2 1e 41 b9 8b
2017-10-18 09:55:20,c8 b2 1e 41 90 33
2017-10-18 09:55:29,c8 b2 1e 41 de 2a
2017-10-18 09:55:43,c8 b2 1e 41 de 1f
2017-10-18 09:55:56,c8 b2 1e 41 dd 11
2017-10-18 09:56:06,c8 b2 1e 41 dd cf
2017-10-18 09:56:17,c8 b2 1e 41 8e c6
2017-10-18 09:56:31,c8 b2 1e 41 e9 80
2017-10-18 09:56:41,c8 b2 1e 41 d6 e5
2017-10-18 09:56:49,c8 b2 1e 41 de 42
2017-10-18 09:57:01,c8 b2 1e 41 d6 e8
2017-10-18 09:57:13,c8 b2 1e 41 de 5c
2017-10-18 09:57:23,c8 b2 1e 41 91 61
2017-10-18 09:57:31,c8 b2 1e 41 dc 9c
2017-10-18 09:57:41,c8 b2 1e 41 de 66
2017-10-18 09:57:49,c8 b2 1e 41 dd 97
2017-10-18 09:58:03,c8 b2 1e 41 dd 97
2017-10-18 09:58:10,c8 b2 1e 41 de 74
2017-10-18 09:58:24,c8 b2 1e 41 b9 9f
2017-10-18 09:58:35,c8 b2 1e 41 dd 7b
2017-10-18 09:58:45,c8 b2 1e 41 de 3e
2017-10-18 09:58:54,c8 b2 1e 41 dc 6b
2017-10-18 09:59:04,c8 b2 1e 41 de 33
2017-10-18 09:59:13,c8 b2 1e 41 de 1c
2017-10-18 09:59:23,c8 b2 1e 41 dc 60
2017-10-18 09:59:35,c8 b2 1e 41 de 0c
2017-10-18 09:59:46,c8 b2 1e 41 dd 8a
2017-10-18 09:59:55,c8 b2 1e 41 91 55
2017-10-18 10:00:04,c8 b2 1e 41 90 54
2017-10-18 10:00:04,c8 b2 1e 41 90 54
2017-10-18 10:00:19,c8 b2 1e 41 dd 6f
2017-10-18 10:00:28,c8 b2 1e 41 ba 32
2017-10-18 10:01:01,c8 b2 1e 41 dc b2
2017-10-18 10:01:15,c8 b2 1e 41 92 1e
2017-10-18 10:01:24,c8 b2 1e 41 e9 8c
2017-10-18 10:01:33,c8 b2 1e 41 91 0a
2017-10-18 10:01:43,c8 b2 1e 41 dd 9f
2017-10-18 10:01:52,c8 b2 1e 41 dd 02
2017-10-18 10:02:00,c8 b2 1e 41 92 11
2017-10-18 10:02:20,c8 b2 1e 41 8f 57
2017-10-18 10:02:21,c8 b2 1e 41 8f 57
2017-10-18 10:02:28,c8 b2 1e 41 8f 4b
2017-10-18 10:02:37,c8 b2 1e 41 d9 32
2017-10-18 10:02:46,c8 b2 1e 41 de 27
2017-10-18 10:02:56,c8 b2 1e 41 dc a9
2017-10-18 10:03:05,c8 b2 1e 41 d6 fe
2017-10-18 10:03:14,c8 b2 1e 41 8d ea
2017-10-18 10:03:22,c8 b2 1e 41 d7 17
2017-10-18 10:03:31,c8 b2 1e 42 52 11
2017-10-18 10:03:40,c8 b2 1e 41 d9 40
2017-10-18 10:03:48,c8 b2 1e 41 d6 f3
2017-10-18 10:03:56,c8 b2 1e 41 90 51
2017-10-18 10:04:05,c8 b2 1e 41 b9 dd
2017-10-18 10:04:14,c8 b2 1e 41 dd 86
2017-10-18 10:04:23,c8 b2 1e 41 dd ad
2017-10-18 10:04:36,c8 b2 1e 41 dd cd
2017-10-18 10:04:50,c8 b2 1e 42 49 1b
2017-10-18 10:04:59,c8 b2 1e 41 b7 67
2017-10-18 10:05:07,c8 b2 1e 41 dd d8
2017-10-18 10:05:17,c8 b2 1e 41 dd b8
2017-10-18 10:05:25,c8 b2 1e 41 dd 59
2017-10-18 10:05:38,c8 b2 1e 41 de 36
2017-10-18 10:05:46,c8 b2 1e 41 b6 16
2017-10-18 10:05:54,c8 b2 1e 41 de 8d
2017-10-18 10:06:04,c8 b2 1e 42 49 10
2017-10-18 10:06:15,c8 b2 1e 42 52 2c
2017-10-18 10:06:24,c8 b2 1e 41 de e2
2017-10-18 10:06:32,c8 b2 1e 42 52 33
2017-10-18 10:06:40,c8 b2 1e 41 8e fa
2017-10-18 10:06:48,c8 b2 1e 41 91 4b
2017-10-18 10:06:56,c8 b2 1e 41 da 1f
2017-10-18 10:07:06,c8 b2 1e 41 d7 cb
2017-10-18 10:07:14,c8 b2 1e 41 dd 49
2017-10-18 10:07:25,c8 b2 1e 41 dd b4
2017-10-18 10:07:34,c8 b2 1e 41 b5 d3
2017-10-18 10:07:42,c8 b2 1e 41 c5 17
2017-10-18 10:07:50,c8 b2 1e 41 bd 6b
2017-10-18 10:07:59,c8 b2 1e 41 f6 ae
2017-10-18 10:08:06,c8 b2 1e 41 bb 96
2017-10-18 10:08:15,c8 b2 1e 41 8d 28
2017-10-18 10:08:23,c8 b2 1e 41 dd c2
2017-10-18 10:08:41,c8 b2 1e 41 dc a2
2017-10-18 10:08:57,c8 b2 1e 41 f5 11
2017-10-18 10:09:05,c8 b2 1e 41 91 17
2017-10-18 10:09:14,c8 b2 1e 41 da 40
2017-10-18 10:09:22,c8 b2 1e 41 c5 16
2017-10-18 10:09:30,c8 b2 1e 41 8d 35
2017-10-18 10:09:38,c8 b2 1e 41 91 40
2017-10-18 10:09:46,c8 b2 1e 41 b6 5b
2017-10-18 10:09:54,c8 b2 1e 41 da b3
2017-10-18 10:10:06,c8 b2 1e 41 91 35
2017-10-18 10:10:15,c8 b2 1e 41 dd 65
2017-10-18 10:12:02,c8 b2 1e 41 91 25
2017-10-18 10:12:14,c8 b2 1e 41 91 35
2017-10-18 10:12:22,c8 b2 1e 41 b9 d2
2017-10-18 10:13:12,c8 b2 1e 41 b9 bf
2017-10-18 10:13:23,c8 b2 1e 41 be c8
2017-10-18 10:13:30,c8 b2 1e 41 da 30
2017-10-18 10:13:38,c8 b2 1e 41 da e4
2017-10-18 10:13:46,c8 b2 1e 41 df 5b
2017-10-18 10:14:22,c8 b2 1e 41 f6 eb
2017-10-18 10:14:49,c8 b2 1e 41 b2 41
2017-10-18 10:15:03,c8 b2 1e 41 da b4
2017-10-18 10:15:13,c8 b2 1e 41 b7 51
2017-10-18 10:15:20,c8 b2 1e 41 d8 f8
2017-10-18 10:15:28,c8 b2 1e 41 d8 6d
2017-10-18 10:15:35,c8 b2 1e 41 b4 e8
2017-10-18 10:15:43,c8 b2 1e 41 e0 05
2017-10-18 10:15:51,c8 b2 1e 41 b7 27
2017-10-18 10:15:59,c8 b2 1e 41 f5 91
2017-10-18 10:16:07,c8 b2 1e 41 c6 61
2017-10-18 10:16:18,c8 b2 1e 41 c7 af
2017-10-18 10:16:26,c8 b2 1e 41 f5 54
2017-10-18 10:16:34,c8 b2 1e 41 dc 95
2017-10-18 10:16:43,c8 b2 1e 41 df 7a
2017-10-18 10:17:17,c8 b2 1e 41 d7 5b
2017-10-18 10:17:27,c8 b2 1e 41 dc 16
2017-10-18 10:17:35,c8 b2 1e 41 c1 32
2017-10-18 10:17:44,c8 b2 1e 41 df 54
2017-10-18 10:17:52,c8 b2 1e 41 dc 57
2017-10-18 10:18:00,c8 b2 1e 41 bb 30
2017-10-18 10:18:11,c8 b2 1e 41 de 18
2017-10-18 10:18:18,c8 b2 1e 41 df 73
2017-10-18 10:18:27,c8 b2 1e 41 de cd
2017-10-18 10:18:35,c8 b2 1e 41 d8 57
2017-10-18 10:18:43,c8 b2 1e 41 f6 6d
2017-10-18 10:18:52,c8 b2 1e 41 ca 88
2017-10-18 10:19:01,c8 b2 1e 41 b8 a5
2017-10-18 10:19:09,c8 b2 1e 41 c9 6d
2017-10-18 10:19:18,c8 b2 1e 41 b8 a1
2017-10-18 10:19:29,c8 b2 1e 41 c0 8d
2017-10-18 10:19:35,c8 b2 1e 41 c0 8d
2017-10-18 10:19:42,c8 b2 1e 41 bb 7f
2017-10-18 10:19:51,c8 b2 1e 41 bf de
2017-10-18 10:20:00,c8 b2 1e 41 d9 f6
2017-10-18 10:20:12,c8 b2 1e 41 c7 c3
2017-10-18 10:20:24,c8 b2 1e 41 be d2
2017-10-18 10:20:44,c8 b2 1e 41 dd fd
2017-10-18 10:20:53,c8 b2 1e 41 de 0a
2017-10-18 10:21:01,c8 b2 1e 41 c9 cc
2017-10-18 10:21:15,c8 b2 1e 41 cd 00
2017-10-18 10:21:24,c8 b2 1e 41 dd 42
2017-10-18 10:21:39,c8 b2 1e 41 c5 1f
2017-10-18 10:21:50,c8 b2 1e 41 de af
2017-10-18 10:21:59,c8 b2 1e 41 d8 72
2017-10-18 10:22:09,c8 b2 1e 41 de 43
2017-10-18 10:22:17,c8 b2 1e 41 df c6
2017-10-18 10:22:27,c8 b2 1e 41 cb 93
2017-10-18 10:22:35,c8 b2 1e 41 de d3
2017-10-18 10:22:45,c8 b2 1e 41 c7 ed
2017-10-18 10:22:52,c8 b2 1e 41 c4 8a
2017-10-18 10:23:01,c8 b2 1e 41 dc ae
2017-10-18 10:23:09,c8 b2 1e 41 c0 14
2017-10-18 10:23:18,c8 b2 1e 41 bb 32
2017-10-18 10:23:27,c8 b2 1e 41 bd 8f
2017-10-18 10:23:36,c8 b2 1e 41 de 47
2017-10-18 10:24:48,c8 b2 1e 41 e2 28
2017-10-18 10:24:57,c8 b2 1e 41 e1 7b
2017-10-18 10:25:06,c8 b2 1e 41 e1 eb
2017-10-18 10:25:16,c8 b2 1e 41 bb 11
2017-10-18 10:25:25,c8 b2 1e 41 e2 19
2017-10-18 10:25:34,c8 b2 1e 41 e1 0d
2017-10-18 10:25:54,c8 b2 1e 41 e1 e1
2017-10-18 10:26:03,c8 b2 1e 41 e1 3c
2017-10-18 10:26:16,c8 b2 1e 41 e1 d4
2017-10-18 10:26:26,c8 b2 1e 41 e1 30
2017-10-18 10:26:35,c8 b2 1e 41 e1 32
2017-10-18 10:26:44,c8 b2 1e 41 e1 3e
2017-10-18 10:26:54,c8 b2 1e 41 e2 1b
2017-10-18 10:27:04,c8 b2 1e 41 e1 0f
2017-10-18 10:27:12,c8 b2 1e 41 e1 d6
2017-10-18 10:27:21,c8 b2 1e 41 e2 29
2017-10-18 10:27:30,c8 b2 1e 41 e2 10
2017-10-18 10:27:40,c8 b2 1e 41 e2 34
2017-10-18 10:27:49,c8 b2 1e 41 ba 38
2017-10-18 10:27:58,c8 b2 1e 41 e1 fa
2017-10-18 10:28:30,c8 b2 1e 41 c2 01
2017-10-18 10:28:39,c8 b2 1e 41 e1 70
2017-10-18 10:28:48,c8 b2 1e 41 e1 ad
2017-10-18 10:28:59,c8 b2 1e 41 c1 e8
2017-10-18 10:29:08,c8 b2 1e 41 e1 f8
2017-10-18 10:29:16,c8 b2 1e 41 b9 83
2017-10-18 10:29:28,c8 b2 1e 41 c0 34
2017-10-18 10:29:39,c8 b2 1e 41 bf a2
2017-10-18 10:29:52,c8 b2 1e 41 be 95
2017-10-18 10:30:01,c8 b2 1e 41 bf e5
2017-10-18 10:30:09,c8 b2 1e 41 e1 12
2017-10-18 10:30:21,c8 b2 1e 41 e2 03
2017-10-18 10:30:30,c8 b2 1e 41 fe 07
2017-10-18 10:30:39,c8 b2 1e 41 e1 a1
2017-10-18 10:30:48,c8 b2 1e 41 e1 4b
2017-10-18 10:30:59,c8 b2 1e 41 e1 63
2017-10-18 10:31:16,c8 b2 1e 41 e1 56
2017-10-18 10:31:26,c8 b2 1e 41 e2 0e
2017-10-18 10:31:35,c8 b2 1e 41 bb 4a
2017-10-18 10:31:44,c8 b2 1e 41 e1 23
2017-10-18 10:32:21,c8 b2 1e 41 f9 07
2017-10-18 10:32:41,c8 b2 1e 41 bc 90
2017-10-18 10:32:49,c8 b2 1e 41 bf 1c
2017-10-18 10:32:58,c8 b2 1e 41 be 6e
2017-10-18 10:33:08,c8 b2 1e 41 c2 3d
2017-10-18 10:33:16,c8 b2 1e 41 be 9a
2017-10-18 10:33:35,c8 b2 1e 41 f4 65
2017-10-18 10:33:46,c8 b2 1e 41 bb 37
2017-10-18 10:33:56,c8 b2 1e 41 c0 2b
2017-10-18 10:34:06,c8 b2 1e 41 c1 d3
2017-10-18 10:34:14,c8 b2 1e 41 bd e3
2017-10-18 10:34:23,c8 b2 1e 41 be a4
2017-10-18 10:34:32,c8 b2 1e 41 be 7b
2017-10-18 10:34:40,c8 b2 1e 41 e1 96
2017-10-18 10:34:53,c8 b2 1e 41 c1 de
2017-10-18 10:35:14,c8 b2 1e 41 c1 de
2017-10-18 10:35:25,c8 b2 1e 41 c1 f5
2017-10-18 10:35:33,c8 b2 1e 41 e1 87
2017-10-18 10:35:42,c8 b2 1e 41 be 41
2017-10-18 10:35:50,c8 b2 1e 41 bb 23
2017-10-18 10:36:01,c8 b2 1e 41 c2 24
2017-10-18 10:36:36,c8 b2 1e 41 c1 37
2017-10-18 10:36:43,c8 b2 1e 41 bd 7d
2017-10-18 10:36:53,c8 b2 1e 41 bf 20
2017-10-18 10:37:02,c8 b2 1e 41 b9 b3
2017-10-18 10:37:11,c8 b2 1e 41 e3 53
2017-10-18 10:37:20,c8 b2 1e 41 e1 d1
2017-10-18 10:37:39,c8 b2 1e 41 e1 2c
2017-10-18 10:37:53,c8 b2 1e 41 ba ec
2017-10-18 10:38:15,c8 b2 1e 41 e1 1f
2017-10-18 10:38:35,c8 b2 1e 41 e1 37
2017-10-18 10:38:47,c8 b2 1e 41 e1 46
2017-10-18 10:38:55,c8 b2 1e 41 b9 88
2017-10-18 10:39:04,c8 b2 1e 41 bb 57
2017-10-18 10:39:18,c8 b2 1e 41 c2 90
2017-10-18 10:39:28,c8 b2 1e 41 ba 08
2017-10-18 10:39:37,c8 b2 1e 41 bd f9
2017-10-18 10:39:46,c8 b2 1e 41 f7 22
2017-10-18 10:39:59,c8 b2 1e 41 b9 cf
2017-10-18 10:40:11,c8 b2 1e 41 c2 19
2017-10-18 10:40:20,c8 b2 1e 41 c2 4f
2017-10-18 10:40:55,c8 b2 1e 41 e1 5d
2017-10-18 10:41:03,c8 b2 1e 41 c1 e1
2017-10-18 10:41:12,c8 b2 1e 41 e1 c6
2017-10-18 10:41:21,c8 b2 1e 41 c1 ce
2017-10-18 10:41:30,c8 b2 1e 41 c1 d6
2017-10-18 10:41:38,c8 b2 1e 41 c1 ec
2017-10-18 10:41:47,c8 b2 1e 41 e3 e9
2017-10-18 10:42:05,c8 b2 1e 41 f5 b8
2017-10-18 10:42:15,c8 b2 1e 41 e4 b7
2017-10-18 10:42:24,c8 b2 1e 41 e1 9c
2017-10-18 10:42:32,c8 b2 1e 41 bc cd
2017-10-18 10:42:43,c8 b2 1e 41 bc 7c
2017-10-18 10:42:51,c8 b2 1e 41 f7 b4
2017-10-18 10:43:01,c8 b2 1e 41 f9 5e
2017-10-18 10:43:10,c8 b2 1e 41 e1 dc
2017-10-18 10:43:19,c8 b2 1e 41 f7 74
2017-10-18 10:43:29,c8 b2 1e 41 e1 14
2017-10-18 10:43:39,c8 b2 1e 41 e1 51
2017-10-18 10:43:48,c8 b2 1e 41 e1 a7
2017-10-18 10:43:57,c8 b2 1e 41 e1 8e
2017-10-18 10:44:37,c8 b2 1e 41 d9 45
2017-10-18 10:44:45,c8 b2 1e 41 bf 3d
2017-10-18 10:44:53,c8 b2 1e 41 f5 f7
2017-10-18 10:45:03,c8 b2 1e 41 aa 59
2017-10-18 10:45:34,c8 b2 1e 41 da 33
2017-10-18 10:45:43,c8 b2 1e 41 a9 07
2017-10-18 10:45:55,c8 b2 1e 41 c2 2c
2017-10-18 10:46:09,c8 b2 1e 41 c2 04
2017-10-18 10:46:20,c8 b2 1e 41 bf bf
2017-10-18 10:46:29,c8 b2 1e 41 c2 20
2017-10-18 10:46:39,c8 b2 1e 41 c2 14
2017-10-18 10:46:48,c8 b2 1e 41 c2 09
2017-10-18 10:46:58,c8 b2 1e 41 c2 0f
2017-10-18 10:47:07,c8 b2 1e 41 e1 b5
2017-10-18 10:47:17,c8 b2 1e 41 f4 a7
2017-10-18 10:47:26,c8 b2 1e 41 fa a4
2017-10-18 10:47:36,c8 b2 1e 41 f4 41
2017-10-18 10:47:46,c8 b2 1e 41 c1 ca
2017-10-18 10:47:58,c8 b2 1e 41 c2 1c
2017-10-18 10:48:08,c8 b2 1e 41 c1 fe
2017-10-18 10:48:40,c8 b2 1e 41 c4 d8
2017-10-18 10:48:50,c8 b2 1e 41 da 8a
2017-10-18 10:49:00,c8 b2 1e 41 e2 55
2017-10-18 10:49:08,c8 b2 1e 41 e6 78
2017-10-18 10:49:17,c8 b2 1e 41 e3 7b
2017-10-18 10:49:26,c8 b2 1e 41 e3 95
2017-10-18 10:49:35,c8 b2 1e 41 e8 bf
2017-10-18 10:49:51,c8 b2 1e 41 c2 61
2017-10-18 10:50:01,c8 b2 1e 41 b3 b4
2017-10-18 10:50:09,c8 b2 1e 41 c1 d8
2017-10-18 10:50:20,c8 b2 1e 41 e8 11
2017-10-18 10:50:29,c8 b2 1e 41 f8 09
2017-10-18 10:50:40,c8 b2 1e 41 c2 38
2017-10-18 10:50:49,c8 b2 1e 41 c1 b6
2017-10-18 10:50:58,c8 b2 1e 41 e1 8a
2017-10-18 10:51:08,c8 b2 1e 41 e4 4f
2017-10-18 10:51:18,c8 b2 1e 41 e1 4f
2017-10-18 10:51:31,c8 b2 1e 41 e1 34
2017-10-18 10:51:41,c8 b2 1e 41 fa 9e
2017-10-18 10:51:54,c8 b2 1e 41 c1 e3
2017-10-18 10:52:39,c8 b2 1e 41 e1 5b
2017-10-18 10:52:49,c8 b2 1e 41 e4 9b
2017-10-18 10:52:59,c8 b2 1e 41 e4 22
2017-10-18 10:53:08,c8 b2 1e 41 e3 dc
2017-10-18 10:53:17,c8 b2 1e 41 c3 09
2017-10-18 10:53:27,c8 b2 1e 41 f8 f8
2017-10-18 10:53:36,c8 b2 1e 41 e1 bb
2017-10-18 10:53:49,c8 b2 1e 41 c2 0c
2017-10-18 10:54:01,c8 b2 1e 41 e6 c8
2017-10-18 10:54:11,c8 b2 1e 41 f7 71
2017-10-18 10:54:43,c8 b2 1e 41 c1 f9
2017-10-18 10:54:53,c8 b2 1e 41 e1 50
2017-10-18 10:55:04,c8 b2 1e 41 e1 fc
2017-10-18 10:55:13,c8 b2 1e 41 e1 a4
2017-10-18 10:55:22,c8 b2 1e 41 f8 59
2017-10-18 10:55:31,c8 b2 1e 41 e1 43
2017-10-18 10:55:41,c8 b2 1e 41 e1 7f
2017-10-18 10:55:51,c8 b2 1e 41 e1 66
2017-10-18 10:56:04,c8 b2 1e 41 e1 af
2017-10-18 10:56:12,c8 b2 1e 41 f4 af
2017-10-18 10:56:40,c8 b2 1e 41 e6 27
2017-10-18 10:56:51,c8 b2 1e 41 c4 92
2017-10-18 10:56:59,c8 b2 1e 41 e6 0f
2017-10-18 10:57:10,c8 b2 1e 41 e1 7c
